Ticker,Description,Price,Open,High,Low,Pre-market Close,Post-market Close,Volume,Volume*Price,Change,Change %,"Change 1W, %","Change 1M, %",Weekly Performance,Monthly Performance,3-Month Performance,6-Month Performance,Yearly Performance,YTD Performance,1-Year Beta,Volatility,Sector,Industry,Market Capitalization,Simple Moving Average (20),Simple Moving Average (50),Simple Moving Average (100),Simple Moving Average (200),Relative Strength Index (14),Average True Range (14),Bollinger Lower Band (20),Bollinger Upper Band (20),Pattern,Country,Exchange
SDVD,First Trust Exchange-Traded Fund IV FT Cboe Vest SMID Rising Dividend Achievers Target Income ETF,18.7276,18.7699,18.7699,18.7,,,3422,64085.8472,-0.2123,-1.12091405,-2.25678497,-4.76878172,-2.66320166,-2.46041667,-6.78148333,-6.78148333,-6.78148333,-6.78148333,1.5714397,1.2828877,Miscellaneous,Investment Trusts/Mutual Funds,,19.268095,,,,31.72823995,0.22965317,18.69914474,19.83704526,,United States,NYSE ARCA
BSCQ,Invesco BulletShares 2026 Corporate Bond ETF,18.7715,18.77,18.79,18.7693,,,130976,2458615.984,-0.0235,-0.12503325,-0.54834437,-0.8372953,-0.73241671,-0.15159574,-1.09852476,-2.23177083,-0.94195251,-1.15060558,0.14688517,0.13692572,Miscellaneous,Investment Trusts/Mutual Funds,,18.861075,18.911432,18.974472,19.01801,35.95492293,0.04449506,18.77896637,18.94318363,Long Upper Shadow,United States,NASDAQ
PCY,Invesco Emerging Markets Sovereign Debt ETF,18.625,18.77,18.77,18.605,18.75,,376323,7009015.875,-0.235,-1.24602333,-1.97368421,-3.24675325,-2.02524987,-0.40106952,-3.74677003,-2.53793825,2.7302813,-1.92206424,0.5627852,1.3705993,Miscellaneous,Investment Trusts/Mutual Funds,,19.01825,19.2799,19.17965,19.193475,33.44917293,0.15279601,18.70285699,19.33364301,,United States,NYSE ARCA
HFRO/PA,Highland Opportunities and Income Fund 5.375% Series A Cumulative Preferred Shares,18.726,18.77,18.775,18.585,,,4370,81832.62,-0.474,-2.46875,-0.71049841,-1.18205805,-0.65782493,0.6233208,-5.89949749,-3.49909817,-17.18446645,-1.80388044,0.3975429,3.30912026,Miscellaneous,Investment Trusts/Mutual Funds,,18.94317,19.281706,19.707351,19.902783,40.01742953,0.35963616,18.64730354,19.23903646,,United States,NYSE
FLBR,Franklin FTSE Brazil ETF,18.8196,18.79,18.8998,18.6979,,,9232,173742.5472,-0.4404,-2.28660436,-2.45828993,1.6726094,-2.23584416,2.4474687,-3.29085303,21.65223012,-3.39014374,14.26593807,0.3164468,3.00621995,Miscellaneous,Investment Trusts/Mutual Funds,,18.88537,19.086114,18.929289,18.117231,47.99808465,0.32761537,18.19082053,19.57991947,Spinning Top White,United States,NYSE ARCA
CII,"Blackrock Capital and Income Fund, Inc.",18.81,18.79,18.87,18.67,,,88010,1655468.1,-0.07,-0.37076271,0.80385852,-1.46673651,-1.41509434,1.62074554,3.23819978,9.93571011,4.26829268,8.91719745,0.9359783,1.12479914,Miscellaneous,Investment Trusts/Mutual Funds,833012000,18.9215,18.8206,18.4573,18.1022,48.91411886,0.29479995,18.27949455,19.56350545,,United States,NYSE
CTO/PA,"CTO Realty Growth, Inc. 6.375% Series A Cumulative Redeemable Preferred Stock",18.735,18.8,18.9458,18.735,,,3626,67933.11,-0.165,-0.87301587,-2.21816284,-4.77376463,-1.18670886,-4.34005617,0.18716578,-1.96232339,-14.05963303,-7.84962791,0.43586826,1.1251668,Finance,Real Estate Investment Trusts,376788011,19.38391,19.53775,19.617091,20.1767605,33.33299596,0.22136012,18.69293907,20.07488093,Inverted Hammer,United States,NYSE
TOST,"Toast, Inc.",18.6577,18.8,18.88,18.45,18.7997,,4432048,82691821.96959999,-0.4623,-2.41788703,-7.26789264,-15.84258006,-10.5146283,-15.23080418,-12.44626936,17.34402516,-0.49226667,1.23548562,1.8857822,3.63143631,Technology Services,Packaged Software,10590853554.12011,20.964385,21.900354,21.585477,20.3011385,31.53663845,0.91253874,19.16163706,22.76713294,,United States,NYSE
LFMDP,"LifeMD, Inc. - 8.875% Series A Cumulative Perpetual Preferred Stock",18.67,18.8,18.8,18.18,,,2782,51939.94,-0.13,-0.69148936,-0.95490716,-1.63277994,-0.99114913,0.05359057,9.05373832,29.65367815,33.35809541,34.12356322,0.25979865,3.41034103,Health Services,Medical/Nursing Services,155301098,18.81824,18.827038,17.606473,15.9839275,46.27126049,0.3385723,18.5831009,19.0533791,Long Lower Shadow,United States,NASDAQ
CNNE,"Cannae Holdings, Inc.",18.8,18.8,18.87,18.47,,,164589,3094273.2,-0.2,-1.05263158,-4.13054564,-4.22822211,-6,0.48102619,-3.58974359,-0.15932023,-9.83213429,-10.56137012,1.6542873,2.86951814,Consumer Services,Restaurants,1379392196.9263158,19.539,19.7444,19.6407,20.4573,37.78059193,0.47716333,18.84491355,20.23308645,Long Lower Shadow,United States,NYSE
LBTYB,Liberty Global plc,18.8,18.8,18.8,18.8,,,438,8234.4,0.53,2.90093049,2.90093049,4.56062291,3.2967033,0.98893956,3.01369863,-5.76441103,-3.65792414,-10.47619048,0.7954263,2.81914894,Consumer Services,Cable/Satellite TV,8162295803.887415,18.3339,18.859574,20.524621,24.2152045,53.58818527,0.51922359,17.26430106,19.40349894,,United Kingdom,NASDAQ
ICR/PA,"InPoint Commercial Real Estate Income, Inc. 6.75% Series A Cumulative Redeemable Preferred Stock",18.8,18.8,18.8,18.8,,,202,3797.6,-0.02,-0.10626993,-0.10626993,-2.01699067,-2.38836968,-3.58974359,-6.46766169,6.75752413,-10.90047393,1.81424316,0.21932334,0.10638298,Finance,Real Estate Investment Trusts,,19.23161,19.30822,19.209374,19.1680415,42.7288566,0.40572025,18.47265833,19.99056167,,United States,NYSE
ABR/PE,Arbor Realty Trust 6.25% Series E Cumulative Redeemable Preferred Stock,18.6,18.81,18.81,18.6,,,967,17986.2,0,0,-2.56678889,-1.06382979,0,2.47933884,4.20168067,15.08619089,-9.59990668,10.64842356,0.53003633,1.12903226,Finance,Real Estate Investment Trusts,2887050385,18.661615,18.617386,18.113305,18.1425155,49.3825268,0.30507943,18.18545377,19.13777623,,United States,NYSE
TSL,GraniteShares 1.25x Long TSLA Daily ETF,18.93,18.82,18.93,18.455,18.68,,19058,360767.94,-0.3,-1.5600624,-6.93215339,-0.02429415,-5.72709163,8.85566417,-2.32198142,38.4784199,-28.86133033,147.45098039,2.375734,4.19940396,Miscellaneous,Investment Trusts/Mutual Funds,,18.83816,18.818532,17.355375,14.661911,50.60231083,0.90726232,16.64910452,21.02721548,"Hanging Man, Long Lower Shadow",United States,NASDAQ
FCEF,First Trust Income Opportunities ETF,18.8401,18.84,18.8401,18.84,,,1003,18896.6203,-0.1299,-0.68476542,-1.07587293,-2.48395445,-1.7209181,-1.97658689,-1.46391213,1.07349785,-4.55876393,-2.9361154,0.7270108,0.69002123,Miscellaneous,Investment Trusts/Mutual Funds,,19.157515,19.370194,19.213768,19.444153,32.37679229,0.14791729,18.86498647,19.45004353,,United States,NASDAQ
EPR/PG,EPR Properties 5.750% Series G Cumulative Redeemable Preferred Shares,18.5049,18.86,18.86,18.49,,,1428,26424.9972,-0.3551,-1.88282078,0.18895506,-3.21705021,2.06784335,-0.98983943,-5.39417178,8.12094654,-9.51149144,9.95187166,0.7456669,2.00108167,Finance,Real Estate Investment Trusts,3220869666,18.641355,18.896792,19.116398,18.804323,46.19074205,0.36751521,18.12453722,19.15817278,,United States,NYSE
SMDD,UltraPro Short MidCap400,19.1003,18.87,19.14,18.77,18.78,,20176,385367.6528,0.7367,4.01174062,5.99500555,15.5493043,9.07476358,8.64789534,0.21196334,-18.40965399,-27.48557327,-13.18045455,-3.2779894,4.13638785,Miscellaneous,Investment Trusts/Mutual Funds,,17.587165,16.638036,18.010309,18.9850125,67.72109091,0.50396138,16.1445598,19.0297702,,United States,NYSE ARCA
ACV,Virtus Diversified Income & Convertible Fund,18.6727,18.88,18.9899,18.65,,,12286,229412.7922,-0.2573,-1.35921817,-1.87756174,-4.14425051,-1.72263158,-2.84755463,-3.59989675,-1.35921817,-9.00243665,-0.72993089,1.4332451,1.82252011,Miscellaneous,Investment Trusts/Mutual Funds,,19.102885,19.625554,19.463077,19.8615385,33.52239926,0.24294829,18.67011628,19.53565372,,United States,NYSE
FSLY,"Fastly, Inc.",18.45,18.89,19.02,18.16,19,,1361418,25118162.1,-0.91,-4.70041322,-10.17526777,-22.44640605,-18.32669323,-3.90625,15.16853933,16.62452592,105,120.43010753,2.0299373,6.60792952,Technology Services,Information Technology Services,2383740019.059917,22.076,20.0888,17.6508,15.1187,33.213067,1.03847031,18.6640129,25.4879871,,United States,NYSE
ATAT,Atour Lifestyle Holdings Limited,18.57,18.9,19.06,18.55,,,94579,1756332.03,-0.66,-3.43213729,-4.76923077,-4.376931,-4.32766615,-10.76405574,18.0546726,-19.92238034,19.80645161,2.54003313,2.2749302,3.66576819,Consumer Services,Hotels/Resorts/Cruise lines,2521424425,19.324,19.8578,18.7365,20.80945,40.1690716,0.71198779,18.39494887,20.25305113,,China,NASDAQ
SDCI,USCF SummerHaven Dynamic Commodity Strategy No K-1 Fund,18.8234,18.9,18.9261,18.8234,,,5756,108347.4904,-0.1362,-0.71836959,-1.62842958,1.18801875,-1.03781124,2.57983651,7.87048711,12.17759237,-18.72452504,3.71019284,0.53145105,0.72356747,Miscellaneous,Investment Trusts/Mutual Funds,,18.74945,18.40321,17.724832,17.708943,56.05691864,0.13870775,18.2230368,19.2758632,,United States,NYSE ARCA
GRBK/PA,"Green Brick Partners, Inc. Depositary Shares (each representing a 1/1000th fractional interest in a share of 5.75% Series A Cumulative Perpetual Preferred Stock",18.815,18.9,18.9,18.78,,,1988,37404.22,-0.1103,-0.58281771,-0.37066455,-2.00520833,0.23921023,-0.9742054,-1.4921466,3.37855287,-12.28438228,-3.61118653,0.17019735,0.77369542,Consumer Durables,Homebuilding,1926311610,19.06218,19.220274,19.294613,19.428954,36.16754477,0.20184724,18.72444655,19.39991345,,United States,NYSE
APLY,Tidal ETF Trust II YieldMax AAPL Option Income Strategy ETF,19.001,18.9,19.1389,18.9,18.9,,69260,1316009.26,-0.079,-0.41404612,0.11064278,-7.31219512,0.00526316,-5.56163022,-14.67894028,-5.93564356,-5.93564356,-5.93564356,1.4139521,1.26402116,Miscellaneous,Investment Trusts/Mutual Funds,,19.69505,20.6273,21.10238,,34.0322984,0.31987447,18.49285942,20.89724058,,United States,NYSE ARCA
OGN,Organon & Co.,18.635,18.9,18.995,18.62,18.88,,1089624,20305143.24,-0.285,-1.50634249,-4.63152508,-15.14116576,-4.53381148,-16.95632799,-10.19277108,-12.8798504,-31.86471664,-33.2078853,1.395135,2.01396348,Health Technology,Pharmaceuticals: Major,4762515826.989165,20.38175,21.3383,21.04135,23.721175,29.04932427,0.50686638,17.77121888,22.99228112,,United States,NYSE
IGLD,FT Cboe Vest Gold Strategy Target Income ETF,18.8156,18.9,18.9,18.767,,,5347,100607.0132,-0.0744,-0.39385918,-0.23541888,-1.1531329,0.56440406,1.59611231,-2.00208333,-5.49673531,3.04271632,-2.20582121,0.21368404,0.70869079,Miscellaneous,Investment Trusts/Mutual Funds,,18.851535,18.925818,19.198959,19.2957155,48.09469301,0.14977187,18.65405171,19.04901829,,United States,NYSE ARCA
WFC/PA,"Wells Fargo & Company Depositary Shares, each representing a 1/1,000th interest in a share of Non-Cumulative Perpetual",18.81,18.92,18.95,18.7,,,80684,1517666.04,-0.24,-1.25984252,-1.25984252,1.84082296,-1.31164743,3.18156884,1.95121951,2.00650759,-1.25984252,1.02040816,0.54864854,1.87165775,Finance,Major Banks,156852032010,18.8135,18.574,18.6133,19.115325,50.80037867,0.23037707,18.37081388,19.25618612,,United States,NYSE
TBJL,Innovator 20 Year Treasury Bond 9 Buffer ETF - July,19.0499,18.92,19.0499,18.91,,,2778,52920.6222,-0.2401,-1.24468637,-1.25697166,-2.90570846,-1.51782252,-0.26230366,-8.72113081,-7.52475728,-5.22437811,-3.44703497,0.22915971,2.00951877,Miscellaneous,Investment Trusts/Mutual Funds,,19.410165,19.649254,20.00303,20.1228925,33.12960537,0.20400609,19.14234359,19.67798641,,United States,NYSE ARCA
THRY,"Thryv Holdings, Inc.",18.72,18.92,19.035,18.53,,,53407,999779.04,-0.21,-1.10935024,-4.87804878,-8.19028936,-2.80373832,-18.25327511,-24.05679513,-15.17897599,-21.1125158,-1.62900683,1.3588694,2.72531031,Commercial Services,Advertising/Marketing Services,647784464.1014262,19.826,22.2888,22.9847,22.3073,27.03342307,0.56472305,18.01091433,21.64108567,,United States,NASDAQ
TSLS,Direxion Daily TSLA Bear 1X Shares,18.8101,18.93,19.19,18.74,18.95,,1198657,22546858.0357,0.2201,1.18396988,4.61624027,-2.94117647,3.57984581,-9.95643849,-5.61916708,-33.53321555,-18.9918174,-63.16079123,-1.8984323,3.20170758,Miscellaneous,Investment Trusts/Mutual Funds,,19.312505,19.739802,22.310021,28.6554765,45.14122509,0.80142025,17.10235231,21.52265769,,United States,NASDAQ
LARK,Landmark Bancorp Inc.,18.83,18.9382,18.9382,18.82,,,581,10940.23,-0.17,-0.89473684,-4.99495459,-1.87597707,-0.05307856,-5.85,-14.24967326,-10.33333333,-23.66216629,-16.7918692,0.38329127,0.95642933,Finance,Major Banks,98307042.60999998,19.2285,20.245498,20.642071,21.4518252,38.80535934,0.38031045,18.58078787,19.87621213,,United States,NASDAQ
IBTK,iShares iBonds Dec 2030 Term Treasury ETF,18.95,18.9478,18.95,18.93,,,21627,409831.65,-0.075,-0.39421813,-0.85178519,-2.26921093,-1.1476265,-0.62926062,-4.38950555,-7.24424865,-5.27841648,-4.05063291,0.17304665,0.50184892,Miscellaneous,Investment Trusts/Mutual Funds,,19.17756,19.329908,19.595484,19.775063,31.97916453,0.07700983,18.96189854,19.39322146,"Hammer, Long Lower Shadow",United States,NASDAQ
HTD,John Hancock Tax Advantaged Dividend Income Fund,18.89,18.95,18.95,18.79,,,65917,1245172.13,-0.14,-0.7356805,-1.97197717,-1.76807072,-1.81912682,-1.35770235,-5.36072144,-5.64435564,-18.96181896,-17.94092094,0.9327595,1.27727515,Miscellaneous,Investment Trusts/Mutual Funds,673841000,19.1005,19.7308,19.9331,21.327,35.19420187,0.2490127,18.8517853,19.3492147,,United States,NYSE
RC/PE,Ready Capital Corporation 6.50% Series E Cumulative Redeemable Preferred Stock,18.9883,18.95,19.02,18.9,,,2355,44717.4465,-0.0116,-0.06105295,0.68027572,-1.91993802,1.27093333,-1.20551509,1.27093333,2.08763441,-0.58481675,3.19728261,0.58911,0.63492063,Finance,Real Estate Investment Trusts,1874492740,19.16003,19.120792,18.757661,18.9013705,44.85078698,0.14682828,18.69471335,19.62534665,,United States,NYSE
RULE,Adaptive Core ETF,18.8901,18.95,18.95,18.89,,,3313,62582.9013,-0.2599,-1.35718016,-1.99078542,-3.37099918,-2.92907025,-0.63072067,-3.84270807,-2.37674419,-3.62193878,-3.32748218,0.14184958,1.37638962,Miscellaneous,Investment Trusts/Mutual Funds,,19.416555,19.67872,19.641085,19.562165,29.92692992,0.15347841,18.95505215,19.87805785,,United States,NYSE ARCA
WRB/PG,W.R. Berkley Corporation 4.25% Subordinated Debentures due 2060,18.85,18.95,18.95,18.76,,,10131,190969.35,-0.35,-1.82291667,-0.47518479,-2.33160622,-0.21175225,0.37273695,-3.72829418,2.05739036,7.65276985,0.10621349,0.6970823,2.34541578,Finance,Property/Casualty Insurance,16906404047,19.06945,19.269514,19.326741,19.29279,42.64990505,0.25374659,18.76972826,19.36917174,,United States,NYSE
RAPT,"RAPT Therapeutics, Inc.",18.29,18.96,18.99,17.905,,,116883,2137790.07,-0.93,-4.83870968,-6.20512821,-4.2408377,-7.43927126,-7.85894207,-12.48803828,2.63748597,-25.92142568,-7.76601109,1.7304686,7.34431723,Health Technology,Pharmaceuticals: Major,628410550.1774193,19.205,20.8943,20.52445,21.473975,39.45503402,1.09217003,18.2115112,20.1984888,,United States,NASDAQ
BABX,GraniteShares 1.75x Long BABA Daily ETF,18.86,18.96,19.1,18.7,18.72,,30736,579680.96,-0.6325,-3.24483776,-5.88822355,-16.69611307,-9.28330928,-11.33051246,-7.86516854,-17.06973881,-29.2042042,-27.60076775,3.8270178,4.23796791,Miscellaneous,Investment Trusts/Mutual Funds,,21.374375,22.73615,21.649801,,31.62896164,0.867129,18.60746161,24.14128839,Spinning Top Black,United States,NASDAQ
COF/PI,"Capital One Financial Corporation Depositary shares each representing a 1/40th interest in a share of Fixed Rate Non-Cumulative Perpetual Preferred Stock, Serie",18.88,18.96,18.96,18.7492,,,87220,1646713.6,-0.29,-1.51278039,-0.57925224,-0.21141649,-0.7360673,2.21981592,-1.15183246,1.28755365,-4.16243655,3.50877193,0.8448901,2.24436243,Finance,Major Banks,38357749950,18.9275,19.1882,19.1793,19.6234995,45.16140127,0.27492051,18.60211561,19.25288439,,United States,NYSE
VIXM,ProShares Trust VIX Mid-Term Futures ETF,19.1099,18.97,19.12,18.8938,18.96,,53764,1027424.6636,0.5299,2.85199139,3.24095084,0.10424306,3.91462751,-5.95521654,-12.89927074,-32.75897255,-42.0560946,-36.46974734,-0.9682342,2.85808043,Miscellaneous,Investment Trusts/Mutual Funds,,18.994995,19.607036,21.666491,24.5517205,49.19129189,0.40763252,17.74950096,20.24048904,,United States,NYSE ARCA
BAR,GraniteShares Gold Trust Shares of Beneficial Interest,18.99,18.97,19.03,18.95,19.04,,404468,7680847.32,-0.13,-0.67991632,-0.10520779,-1.09375,0.84970791,1.33404482,-0.83550914,-3.89676113,14.46654611,4.16895228,0.27745596,0.89709763,Miscellaneous,Investment Trusts/Mutual Funds,,19.03825,19.1061,19.2621,19.012747,47.65463955,0.13109149,18.82435108,19.25214892,,United States,NYSE ARCA
IVEG,iShares Emergent Food and AgTech Multisector ETF,18.98,18.98,18.98,18.98,,,113,2144.74,-0.1636,-0.8545937,-1.78271107,-3.50101176,-1.86142709,-0.31041383,-1.300052,-5.38384845,-5.14742629,-7.36944851,1.1320308,0.86195996,Miscellaneous,Investment Trusts/Mutual Funds,,19.30938,19.771426,19.726366,20.3742325,36.9204239,0.13938053,18.86318015,19.75557985,,United States,NASDAQ
ALL/PI,"Allstate Corporation (The) Depositary Shares each representing a 1/1,000th interest in a share of Fixed Rate Noncumulative Perpetual Preferred Stock, Series I",18.9699,18.98,19.03,18.69,,,28798,546295.1802,-0.2701,-1.40384615,0.95742416,-0.42047244,0.63607427,0.15786695,-12.37921478,-8.35797101,-7.1013712,-6.41391219,0.67219263,2.94275013,Finance,Property/Casualty Insurance,29858645216,18.893995,19.461528,20.615638,21.2022175,45.98547731,0.29034792,18.47498073,19.31300927,Long Lower Shadow,United States,NYSE
VRRM,Verra Mobility Corporation,18.84,18.98,18.98,18.685,19,,395367,7448714.28,0.01,0.05310674,0.37293554,5.90219224,2.55851932,-0.84210526,-0.31746032,12.41050119,15.65377532,34.37945792,1.1963233,1.57880653,Transportation,Other Transportation,3196597700.909188,18.3255,19.4042,18.884,17.3127,52.99687647,0.43069609,17.02492359,19.62607641,,United States,NASDAQ
UNFI,"United Natural Foods, Inc.",19.32,18.99,19.485,18.86,18.76,,191641,3702504.12,0.34,1.79135933,2.76595745,-4.02384501,6.50496141,-4.40376051,-4.68672916,-13.67292225,-55.41195477,-50.49961568,1.8934238,3.31389183,Distribution Services,Food Distributors,1132167346.065332,19.021,19.9668,21.9447,28.57005,50.62714057,0.59771693,17.42666127,20.61533873,,United States,NYSE
AAAU,Goldman Sachs Physical Gold ETF Shares,19.02,19,19.0642,18.98,19.07,,988715,18805359.3,-0.14,-0.73068894,-0.15748031,-1.0663199,0.90185676,1.30492676,-0.8083442,-3.98788491,14.44043321,4.10509031,0.27646798,0.9483667,Miscellaneous,Investment Trusts/Mutual Funds,,19.06825,19.1361,19.2927,19.043373,47.72796321,0.13263963,18.85924581,19.27725419,,United States,NYSE ARCA
PPEM,Putnam ETF Trust Putnam PanAgora ESG Emerging Markets Equity ETF,19,19,19,19,,,2765,52535,-0.2539,-1.31869388,-1.86812108,-3.26111861,-2.11231324,-0.83507307,-3.94337715,-2.16271885,-6.77134446,-6.77134446,0.98423433,1.33631579,Miscellaneous,Investment Trusts/Mutual Funds,,19.36348,19.778774,19.730136,,34.76310777,0.143487,19.01991276,19.70704724,,United States,NYSE ARCA
FDUS,Fidus Investment Corporation,18.9294,19,19.0667,18.9,,,51047,966289.0818,-0.1006,-0.52863899,-2.82648871,-0.42398738,-2.92615385,-2.27465152,0.20857597,4.06487081,3.95057661,-1.46069755,0.53745687,0.88201058,Finance,Investment Managers,479218079.02019966,19.23747,19.760788,19.474744,19.503522,36.00008947,0.27363837,18.84653667,19.62840333,,United States,NASDAQ
DWACU,Digital World Acquisition Corp.,19,19,19,19,,,185,3515,0.54,2.92524377,2.92524377,9.76060634,-3.79746835,-2.26337449,41.26394052,30.40494166,-24.84177215,13.63636364,1.9224298,2.84210526,Finance,Financial Conglomerates,590905694,18.400445,17.409616,15.987685,18.066654,53.43839506,1.09443036,15.41743121,21.38345879,,United States,NASDAQ
USB/PH,U.S. Bancorp Depositary Shares repstg 1/1000th Pfd Ser B,19.24,19,19.26,18.95,,,118010,2270512.4,0.09,0.46997389,2.23166844,1.7989418,1.63761226,2.34042553,8.70056497,3.88768898,-1.32220045,3.60796984,0.38901693,1.63588391,Finance,Major Banks,52749341042,18.8915,18.946,18.32425,18.9982275,66.10320472,0.20621706,18.59625265,19.18674735,,United States,NYSE
HOLI,"Hollysys Automation Technologies, Ltd.",19.01,19,19.15,18.8425,18.97,,106690,2028176.9,0.01,0.05263158,1.60342063,0.90233546,-1.80785124,11.03971963,11.88934667,12.08726415,-0.26232949,14.79468599,0.61317044,1.63194905,Producer Manufacturing,Electrical Products,1177917524.4705265,19.06525,17.9757,17.30625,17.336625,55.72333549,0.4442815,18.34365818,19.78684182,Doji,China,NASDAQ
BCML,BayCom Corp,19,19.01,19.11,18.98,,,11772,223668,0,0,-0.57561486,-1.40114167,0.63559322,0.05265929,8.44748858,11.37162954,-0.41928721,-0.31479538,0.59428126,0.68493151,Finance,Regional Banks,224757441.99999997,19.1735,19.1864,17.86015,18.238975,47.59054589,0.45865233,18.7425348,19.6044652,Long Upper Shadow,United States,NASDAQ
PFFD,Global X U.S. Preferred ETF,18.92,19.01,19.0686,18.81,19.1,,547008,10349391.36,-0.22,-1.14942529,-0.52576236,-1.4069828,-0.83857442,0.85287846,-0.99424385,-0.83857442,-9.25659472,-2.624807,0.62215275,1.75438596,Miscellaneous,Investment Trusts/Mutual Funds,,19.0305,19.1274,19.1515,19.7424,43.05789767,0.14268134,18.8318571,19.2291429,,United States,NYSE ARCA
